Phrase,Frequency
transparent realistic,1
trees highest,1
trend currently,1
trend demands,1
trend direction,1
trend geographically,1
trend timely,1
trends beijing,1
trends repair,1
trial laboratory,1
triggered regeneration,1
truly address,1
trust variance,1
twice likely,1
twin construction,1
ty aimed,1
type aim,1
type differs,1
type engage,1
type implemented,1
type opt,1
typical guangzhou,1
ultimately promote,1
underlying considerations,1
underlying examined,1
understand continuous,1
understand critical,1
understand dynamics,1
understand twentieth,1
underwent demolition,1
underwent ser,1
une distributions,1
une employing,1
une proposing,1
uneven assembly,1
uneven involvement,1
unified categories,1
unified ignored,1
union wide,1
units initially,1
units strongest,1
universal core,1
universal methodology,1
universally applicable,1
unsuccessful problems,1
unwilling enterprises,1
updated directly,1
upgrades appears,1
upon el,1
upscale technologies,1
upward trend,1
urgency verify,1
urgent offer,1
useful engage,1
user friend,1
user generated,1
uses distinct,1
utility neighborhood,1
utility therefore,1
utilization cement,1
utilization commercial,1
utilization governance,1
utilization integrating,1
utilization nz,1
utilization resorts,1
utilized digital,1
utilized lands,1
utilized mode,1
utilizes primary,1
utilizing depth,1
utilizing manufacturing,1
valid independent,1
valid se,1
valid taxonomy,1
valuable developed,1
valuable environmental,1
valuable implications,1
values although,1
values increased,1
values involves,1
values revealed,1
values summer,1
variable detected,1
variable range,1
variance differed,1
variation elements,1
variations analytical,1
variations structures,1
varied prices,1
varied trees,1
varies organization,1
vast majority,1
vegetable cultivation,1
verify carbon,1
verify effectiveness,1
via dual,1
via precise,1
view facilitates,1
view field,1
viewed ideal,1
villagers accelerate,1
villagers exhibit,1
vision ml,1
visual need,1
visual renovation,1
visual symbols,1
voices perceptions,1
void integrating,1
voting overall,1
vulnerability extremes,1
vulnerable actors,1
vulnerable communities,1
vulnerable failure,1
vulnerable giving,1
walking physical,1
walking rarely,1
walls greatest,1
warming construction,1
warming emission,1
warming put,1
warrant theoretical,1
waste leverage,1
waste make,1
way achieving,1
way communication,1
way nationwide,1
weak links,1
weak monitoring,1
weaknesses opportunities,1
wealthy recommend,1
weights considered,1
whereas center,1
whether environmentally,1
whether gee,1
whether green,1
whether incorporating,1
whether individuals,1
whether intentional,1
whether texture,1
white neighborhoods,1
whole empirical,1
wide array,1
wide halt,1
wide range,1
wide ranging,1
wider range,1
widespread issue,1
wilcox signed,1
winter periods,1
winter values,1
without adequate,1
without causing,1
without relying,1
without taking,1
without transformation,1
withstand single,1
wo addresses,1
work demonstrates,1
work meetings,1
work presents,1
work semi,1
work statistical,1
work supply,1
work sustainable,1
workers commercial,1
working assistance,1
working indicate,1
worldwide tourism,1
wu explores,1
wu finds,1
wu perspectives,1
xi examines,1
year ignored,1
year lia,1
year year,1
yearly dynamics,1
yearly trends,1
years arrest,1
years cloud,1
years employing,1
years finally,1
years immigration,1
years implementation,1
years thus,1
yet cat,1
yet exhibits,1
yet fill,1
yet met,1
yet situation,1
yielding promising,1
zero nz,1
zhang classified,1
zheng nanjing,1
zone combination,1
zone establish,1
zone morphological,1
zone others,1
