Phrase,Frequency
reduced lacking,1
reduced like,1
reduced pm,1
reduces perceived,1
reducing average,1
reducing harmful,1
reducing perceived,1
reducing suburban,1
reducing whether,1
reduction curt,1
reduction retro,1
reduction taking,1
reference developing,1
reference papers,1
reflect specific,1
reflected step,1
reform authorities,1
reg residential,1
regarded part,1
regarding conditions,1
regarding mainly,1
regarding migration,1
regarding mixing,1
registration tenure,1
regression function,1
regression mg,1
regression online,1
regression revealed,1
regression thereby,1
regular random,1
regular represent,1
regularly healthy,1
regulate appropriately,1
relating characteristics,1
relative functions,1
relaxation green,1
relaxation zero,1
relaxing containment,1
releasing green,1
relevance practice,1
relevance practices,1
relevance pro,1
relevant preference,1
relevant published,1
reliance party,1
relying aggregate,1
remain limited,1
remain numerous,1
remained national,1
remains aims,1
remains already,1
remains relevant,1
remains subject,1
remains task,1
remains unclear,1
remarkable enhancement,1
remarkable periodic,1
render individual,1
rendering progressive,1
renovation recommendations,1
rent rent,1
rent security,1
rent unemployed,1
rep aims,1
repeat interesting,1
replacement cars,1
represent mixed,1
represent secondly,1
represent spreading,1
representation achieve,1
representation formal,1
representation individual,1
representation structures,1
representation termed,1
representations consists,1
representations encoded,1
representations promoting,1
representative euro,1
representative interesting,1
represented je,1
represented percentage,1
representing accurately,1
representing tax,1
reptiles benefit,1
reptiles porto,1
request desired,1
require improved,1
required communication,1
requires disadvantaged,1
requires thorough,1
residence commerce,1
residence height,1
residences employment,1
residential business,1
residential combined,1
residential commercial,1
residential considered,1
residential districts,1
residential diversity,1
residential element,1
residential immigration,1
residential investigated,1
residential literature,1
residential points,1
residential relocation,1
residential settings,1
residential south,1
residential way,1
resides migrating,1
resources centers,1
resources enhancing,1
resources practice,1
respect behavior,1
respective highlight,1
respective safety,1
respond extreme,1
respond positively,1
respond processes,1
respond shocks,1
respondents geneva,1
responding recent,1
response disrupt,1
response habitat,1
response measures,1
response thus,1
response version,1
responses contributing,1
responses cope,1
responses legacy,1
restaurant shows,1
restrict ability,1
restricted geographic,1
restrictions greatly,1
restrictions imposed,1
restroom drinking,1
resulted shift,1
resulting pronounced,1
retail purchases,1
retro prospects,1
return lux,1
returned nec,1
revealed adults,1
revealed bus,1
revealed declining,1
revealed lower,1
revealed peak,1
revealed villagers,1
revealing prop,1
reveals decreased,1
reveals educated,1
reveals flow,1
reveals similarities,1
review decreasing,1
review empirical,1
review np,1
review residential,1
reviews migration,1
rice cad,1
rice plants,1
rice seeds,1
rice simultaneously,1
rich birds,1
rider attributes,1
riders comparative,1
riding although,1
rim yang,1
rise congestion,1
rise residential,1
rising interests,1
risks investment,1
rms cpc,1
ro behaviour,1
robot kin,1
robust approaches,1
robust status,1
root biomass,1
root observed,1
routes guangzhou,1
routes highest,1
routing flows,1
rs private,1
run distinct,1
rush increased,1
rush periods,1
safe introduced,1
safe rice,1
safe situ,1
safely cope,1
safety dive,1
safety elements,1
safety issues,1
safety largely,1
safety pedestrian,1
safety perceptions,1
safety women,1
salary wage,1
sample shared,1
satellite observations,1
satisfaction enhancement,1
satisfaction follows,1
satisfaction green,1
satisfaction measurement,1
satisfaction moreover,1
satisfaction need,1
satisfaction real,1
satisfaction reducing,1
satisfy maintain,1
saturdays holidays,1
scala efficiency,1
scala incorporates,1
scala issue,1
scales county,1
scholarship issue,1
school station,1
scientific foundation,1
scientists actively,1
scope adjustments,1
scope capabilities,1
scope centered,1
score np,1
score visual,1
scores range,1
screening tool,1
sea lakeside,1
sea rim,1
seaside towns,1
seasonal det,1
secondary average,1
secondary stages,1
secondary trends,1
secondly comparative,1
secondly farmers,1
secondly likewise,1
secondly preferences,1
secondly vision,1
sector labor,1
sectors migrating,1
security deposit,1
security mainly,1
security sustainable,1
seeds subjected,1
seeking safely,1
seeking solutions,1
seems battery,1
segregated comprising,1
segregation even,1
segregation growing,1
segregation implications,1
segregation individuals,1
segregation legacy,1
segregation literature,1
segregation los,1
segregation papers,1
segregation pressing,1
segregation published,1
segregation reference,1
segregation simultaneously,1
segregation sorting,1
segregation targeted,1
segregation thus,1
select analyses,1
select interpretation,1
selected environmental,1
semantic context,1
semantic defined,1
semantic em,1
semantic zones,1
semantics contrast,1
semantics novel,1
semantics supervised,1
semi formed,1
sending communities,1
sensitive attributes,1
sensitive enable,1
sensor deployment,1
sentiments lack,1
sentiments places,1
seoul slots,1
separated bodies,1
separately leads,1
sequences pivotal,1
sequential geographically,1
sequential hybrid,1
sequential mining,1
sequential valuable,1
serve blue,1
serve communities,1
serve inputs,1
served source,1
serves major,1
serves valuable,1
set empirical,1
set perspectives,1
set statistical,1
sets taxi,1
sets web,1
settings south,1
settlements globally,1
settlements widespread,1
seven days,1
several focused,1
several international,1
severe capital,1
severe congestion,1
sha driving,1
shade facility,1
shanghai su,1
shape migration,1
shape texture,1
shaped bo,1
shaped curve,1
shaping biodiversity,1
shaping demographic,1
shaping migration,1
share cycling,1
share cyclists,1
share dimension,1
share longer,1
share major,1
share total,1
shared bikes,1
shared considered,1
shared equally,1
shared mo,1
shared others,1
shared particular,1
shared perceived,1
shared private,1
shared shared,1
shared socially,1
shared stacked,1
shed light,1
sheds light,1
shelter scores,1
shelter status,1
shelters neighborhoods,1
shelters promoting,1
shelters sized,1
shelters suggesting,1
shelters view,1
shenzhen applied,1
shenzhen dong,1
shift consequence,1
shift prefer,1
shifted neighborhood,1
shifted pa,1
shifting adding,1
shifting towards,1
shifts private,1
shocks households,1
shocks negatively,1
shocks real,1
shocks sector,1
shopping empirical,1
shopping shifting,1
shorter distances,1
shorter promoting,1
shown capabilities,1
shown detrimental,1
shown promise,1
shows distinct,1
shows peak,1
shows promoting,1
shows specific,1
shows substitution,1
shows tran,1
shows transformation,1
shuttle radar,1
si discovering,1
si formula,1
si promising,1
sichuan chong,1
side explored,1
side knowledge,1
side mod,1
sidewalks lack,1
signaling indicate,1
significance extending,1
significance larger,1
sim temporal,1
similar beneficial,1
similar informal,1
similarities divers,1
similarity temporal,1
simulated identification,1
simultaneously suppress,1
simultaneously visits,1
single loss,1
single separated,1
singular context,1
situ utilization,1
situated yang,1
situations address,1
situations concluded,1
situations connectivity,1
situations help,1
size additionally,1
size wider,1
sized united,1
slots outbreak,1
slow recovery,1
smaller size,1
smart construction,1
soaring housing,1
socially une,1
societal identifying,1
society transformation,1
soil concentration,1
soils contamination,1
solid scientific,1
solution analyses,1
solution foster,1
solution raising,1
solution relevant,1
solution yet,1
solutions contributing,1
solutions fall,1
solutions novel,1
solutions promote,1
solve problem,1
sorting remains,1
sound inc,1
source inspiration,1
sources suburban,1
south discourse,1
south north,1
south unlike,1
southeast dense,1
sparse decomposition,1
sparse forming,1
sparse trajectory,1
specific characteristics,1
specific configurations,1
specific landscapes,1
specific meanings,1
specific side,1
specific situations,1
specifically extent,1
specifically focusing,1
specifically looks,1
specifically points,1
specification characteristics,1
speed pulsed,1
speed technique,1
splash pad,1
sports heat,1
spread infections,1
spreading processes,1
spur rate,1
square exhibit,1
stable closed,1
stable consists,1
stable containing,1
stable cores,1
stable decomposition,1
stable extracted,1
stable genuine,1
stable holiday,1
stable intercity,1
stable mall,1
stacked manner,1
stage currently,1
stage deco,1
stage joint,1
stage journey,1
stage needed,1
stage order,1
stage pipeline,1
stage upward,1
stages offers,1
stages reveals,1
stamped sequences,1
stand privileged,1
standard mg,1
states employing,1
states particularly,1
states surpassing,1
static supermarkets,1
station serves,1
station shared,1
stations complementary,1
stations lower,1
statistical records,1
statistical sequential,1
statistical tests,1
status balanced,1
status millions,1
status status,1
status staying,1
status yet,1
stay communities,1
stay home,1
staying generation,1
stems metro,1
stems residential,1
step considering,1
step defined,1
step extract,1
step function,1
step numerical,1
step safety,1
steps involve,1
stereo impressions,1
stigma enhancing,1
stigma informal,1
stigma lack,1
still elusive,1
still track,1
stone paved,1
stops visual,1
strategically adjust,1
strength response,1
stress becomes,1
stress demonstrated,1
stress effectiveness,1
stress gain,1
stress korea,1
stress plant,1
stress ro,1
strong correlation,1
strong education,1
strong intercity,1
strong residential,1
structural fresh,1
structural providing,1
structurally explicit,1
structures struggle,1
struggle explicitly,1
studying migration,1
su xi,1
subject debate,1
subjected combined,1
subjected stress,1
subjective noise,1
subsequently migration,1
subsequently net,1
substantially environmental,1
substantially kinds,1
substitute bike,1
substitute traditional,1
substituted modes,1
substitution caused,1
suburb residential,1
suburban home,1
suburban link,1
suburban shared,1
suburbs becoming,1
suburbs contribute,1
suburbs conversely,1
suburbs cores,1
suburbs encompasses,1
suburbs objective,1
suburbs recent,1
suburbs whereas,1
suburbs work,1
subway accessibility,1
success mutual,1
suffer visual,1
suggest clusters,1
suggest disadvantaged,1
suggested anti,1
suggesting issues,1
suggests dynamic,1
suggests limited,1
suit specific,1
suitable foster,1
suitable modeling,1
sum parts,1
sum rec,1
sum single,1
sum sum,1
summer heat,1
supermarkets characterized,1
supermarkets complement,1
supermarkets markets,1
supervised mixed,1
supply chain,1
supply housing,1
supporting comprehend,1
supporting ensuring,1
suppress expression,1
suppression national,1
surge om,1
surpassing rates,1
surrounding environment,1
surrounding green,1
survey amongst,1
survey character,1
survey european,1
survey firstly,1
survey intricate,1
survey participants,1
survey seoul,1
survey takes,1
surveys gps,1
surveys testing,1
susceptible category,1
sustain ability,1
sustainability census,1
sustainability comparative,1
sustainability de,1
sustainability dimensions,1
sustainability housing,1
sustainability indicators,1
sustainability linking,1
sustainability remains,1
sustainability technological,1
sustainable action,1
sustainable consumption,1
sustainable core,1
sustainable despite,1
sustainable ensure,1
sustainable environments,1
sustainable farmers,1
sustainable green,1
sustainable healthy,1
sustainable living,1
sustainable methodology,1
sustainable predominantly,1
sustainable solution,1
sustainable transitions,1
sustainable via,1
sustainable way,1
sustained although,1
sv organization,1
swift relaxation,1
switching costs,1
synthetic fours,1
tailor made,1
tailored capture,1
taken coe,1
takes madrid,1
takes metropolitan,1
taking account,1
taking example,1
targeted emission,1
targeted migration,1
targeted renovation,1
targeted solutions,1
targeting temporal,1
targets consistently,1
task proposes,1
tax file,1
taxi trajectory,1
taxi verify,1
technique aggregate,1
technique combines,1
technique preserves,1
technique set,1
technique shifting,1
techniques established,1
techniques work,1
technological need,1
tel becoming,1
tell temporal,1
temperature extreme,1
temperature increases,1
temperature threshold,1
temperatures frequencies,1
temporal approaches,1
temporal aspect,1
temporal aspects,1
temporal capture,1
temporal characteristics,1
temporal contexts,1
temporal correlation,1
temporal dimension,1
temporal distributions,1
temporal environment,1
temporal explicitly,1
temporal flow,1
temporal implicit,1
temporal improves,1
temporal late,1
temporal operation,1
temporal perspectives,1
temporal representation,1
temporal side,1
temporal stamped,1
temporal techniques,1
temporal thus,1
temporal tt,1
temporary notable,1
tenants highly,1
tend avoid,1
tend concentrate,1
tend consider,1
tend farther,1
tend lower,1
tend private,1
tends stay,1
tenure choice,1
tenure represented,1
tenure shape,1
term signaling,1
term trends,1
termed trajectory,1
terms additionally,1
terms density,1
terms relaxing,1
terms worsened,1
territorial segregation,1
territories specific,1
test residential,1
testing utilized,1
tests developed,1
texture color,1
theoretical interactive,1
theories allow,1
theories quantitative,1
theories recognized,1
theories segregation,1
thereby contributing,1
thereby favor,1
thereby inducing,1
therefore exploring,1
therefore flow,1
therefore function,1
therefore knowledge,1
therefore novel,1
therefore proposes,1
thomas published,1
thorough monitoring,1
threat agricultural,1
threat wild,1
threshold beyond,1
threshold harm,1
threshold min,1
throughout achieve,1
throughout day,1
throughout highlight,1
thus aims,1
thus contributed,1
thus increasing,1
thus investigates,1
tier even,1
tier facing,1
tier offers,1
tissues conditions,1
together made,1
tool despite,1
tool user,1
tools governance,1
topic residential,1
topography mission,1
total home,1
total primary,1
total side,1
total volume,1
totaling nearly,1
towards closer,1
towards cycling,1
towards women,1
towns greater,1
towns women,1
track achieve,1
trade chile,1
traditional accessibility,1
traditional assessments,1
traditional machine,1
traditional modes,1
traditional rise,1
traditionally disadvantaged,1
trained bert,1
traits genetic,1
traits relative,1
trajectory experimental,1
trajectory gdp,1
trajectory individuals,1
trajectory mining,1
trajectory private,1
trajectory representation,1
trajectory similarity,1
trajectory totaling,1
tran eli,1
tran proximity,1
trans issues,1
trans olympus,1
trans tissues,1
transfer knowledge,1
transform force,1
transform vi,1
transformation consumption,1
transformation nu,1
transformation practices,1
transformation processes,1
transformation relevance,1
transit account,1
transit bus,1
transit consequently,1
transit hub,1
transition primate,1
transitioned primate,1
transitions adjusted,1
transitions difficulty,1
translating semantics,1
traveler behavior,1
travelers intercity,1
travelling environmental,1
travels mainly,1
treatment apparent,1
treatment mod,1
treatment remained,1
trend described,1
trend flows,1
trend leaving,1
trends adults,1
trends bai,1
trends concludes,1
trends main,1
trends point,1
trends reviews,1
tried step,1
triggered greater,1
tt explicitly,1
tuning pre,1
turns studying,1
ty sustainability,1
typical elements,1
typical variation,1
typically temporary,1
ua rapidly,1
ua routing,1
unavailable address,1
uncertainty problem,1
unclear comprehensive,1
underground limitations,1
underlying representation,1
understand climate,1
understand constitution,1
understand environmental,1
understand links,1
understand valid,1
undertaken understand,1
une help,1
unemployed face,1
unemployment poverty,1
uneven bike,1
uneven cycling,1
unique characteristics,1
unique responses,1
unique tenure,1
unique vu,1
unlike countries,1
unmanned aerial,1
unprecedented experience,1
unprecedented surge,1
upon extends,1
upward migration,1
urgency address,1
user actual,1
user companies,1
user emotions,1
user experience,1
user home,1
user satisfaction,1
users accessibility,1
users applied,1
users equally,1
users men,1
users moreover,1
users seoul,1
uses consistently,1
ut analyses,1
ut green,1
ut housing,1
utility loss,1
utility privacy,1
utilization employment,1
utilization soils,1
utilized estimate,1
utilizes rainfall,1
utilizing blend,1
utilizing credit,1
utilizing driven,1
utilizing encounter,1
utilizing real,1
utilizing regression,1
utrecht suggest,1
vacation presented,1
valencia landscape,1
valid effectiveness,1
valid major,1
valid respective,1
valuable coping,1
valuable countries,1
valuable craft,1
valuable functions,1
valuable implications,1
valuable informed,1
valuable knowledge,1
valuable planners,1
valuable reference,1
values expressed,1
values suggested,1
variability vulnerable,1
variables attributes,1
variables complement,1
variance diversity,1
variant infections,1
variation consistency,1
variation flows,1
variation weekly,1
variations addressing,1
variations observed,1
varied complement,1
varies morphological,1
varying characteristics,1
varying implementation,1
vegetation amp,1
vegetation green,1
vegetation patches,1
vegetation reduces,1
vehicles increasing,1
vehicles ua,1
verify hourly,1
version differential,1
version values,1
vertices routes,1
vi employed,1
via census,1
via combination,1
via cores,1
via environmental,1
via lines,1
via literature,1
via processes,1
view accessibility,1
view experiences,1
view gauge,1
view revealed,1
viewed replacement,1
viewpoint epidemic,1
villagers accelerate,1
villagers exhibit,1
visibility green,1
visibility satisfaction,1
vision transform,1
vision view,1
visit parks,1
visit part,1
visit thus,1
visitation apparent,1
visitation aspects,1
visitation behavior,1
visitation nearby,1
visitation parks,1
visitation physical,1
visitation rate,1
visited dat,1
visitors explained,1
visitors neighborhood,1
visitors variance,1
visits la,1
visits lp,1
visual aggregate,1
visual cannot,1
visual helped,1
visual technique,1
visual undertaken,1
visual valid,1
volume intercity,1
volumes distinctive,1
vs outbreak,1
vs pre,1
vu populations,1
vulnerability extreme,1
vulnerability labor,1
vulnerable food,1
vulnerable greater,1
wage worldwide,1
walk cy,1
walk directed,1
walk exhibits,1
walking limited,1
walking tier,1
walks steps,1
way address,1
way internal,1
way preferences,1
ways defining,1
ways foster,1
wealth racial,1
wealthiest questions,1
weather conditions,1
weather forecast,1
weather rain,1
web crawling,1
week heightened,1
week purpose,1
weekend intercity,1
weekend residential,1
weekends holidays,1
weekends overlap,1
weekly markets,1
weekly periodic,1
weighted directed,1
western countries,1
western northeastern,1
wheeled vehicles,1
whereas push,1
whereas restaurant,1
whether evolution,1
whether migration,1
whether park,1
whether shared,1
wider housing,1
wider surrounding,1
widespread issue,1
wild individuals,1
wild june,1
wild northeastern,1
wild observed,1
wild pm,1
wind stone,1
wireless capability,1
wireless communication,1
wireless connectivity,1
without general,1
witness net,1
woman walks,1
women empowerment,1
women especially,1
women girls,1
women represented,1
wooded herb,1
work diagnosis,1
work mega,1
work preferences,1
work separately,1
work viewpoint,1
working major,1
workplace accessibility,1
workplace prior,1
workplace reducing,1
workplace secondly,1
world achieving,1
world baseline,1
world enhancing,1
world experiments,1
world montreal,1
world returned,1
worldwide housing,1
worldwide return,1
worldwide whether,1
worsened pollution,1
wu step,1
wu taxi,1
xi beijing,1
xi xi,1
year country,1
years physical,1
years segregation,1
years topic,1
yet environmental,1
yet leaving,1
yields residence,1
younger adults,1
youngest wealthiest,1
zealand connect,1
zealand focusing,1
zero late,1
zero transitions,1
zones attention,1
zones connected,1
zones demographic,1
zones fragmented,1
zones metro,1
zones zones,1
